Date,Weekday,Month,Season,Holiday,Temperature,Humidity,Windy,Outlook,Crowdedness,Play_A,PlayTimeHour_A,Play_B,PlayTimeHour_B,Play_C,PlayTimeHour_C,Play_D,PlayTimeHour_D,Play_E,PlayTimeHour_E,Play_F,PlayTimeHour_F,Play_G,PlayTimeHour_G
2022-11-30,2,Nov,Autumn,0,3.8,55.0,1,sunny,0.59,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-12-01,3,Dec,Autumn,0,3.1,59.0,1,sunny,0.54,0,0.0,0,0.0,0,0.0,0,0.0,1,3.0,0,0.0,0,0.0
2022-12-02,4,Dec,Autumn,0,3.6,55.0,1,overcast,0.56,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-12-03,5,Dec,Autumn,0,4.3,44.0,1,sunny,0.78,1,3.1,0,0.0,0,0.0,1,3.3,1,2.8,0,0.0,0,0.0
2022-12-04,6,Dec,Autumn,0,5.1,55.0,1,overcast,0.63,0,0.0,0,0.0,0,0.0,1,3.3,0,0.0,0,0.0,0,0.0
2022-12-05,0,Dec,Autumn,0,6.0,53.0,1,sunny,0.51,0,0.0,0,0.0,0,0.0,0,0.0,1,3.6,0,0.0,0,0.0
2022-12-06,1,Dec,Autumn,0,6.4,46.0,1,overcast,0.46,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-12-07,2,Dec,Autumn,0,6.4,38.0,1,overcast,0.57,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-12-08,3,Dec,Autumn,0,4.8,49.0,1,overcast,0.46,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-12-09,4,Dec,Autumn,0,3.3,42.0,0,overcast,0.72,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-12-10,5,Dec,Autumn,0,2.6,64.0,1,sunny,0.59,0,0.0,0,0.0,0,0.0,1,3.5,1,2.9,1,3.2,1,3.1
2022-12-11,6,Dec,Autumn,0,3.7,47.0,1,sunny,0.77,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-12-12,0,Dec,Autumn,0,5.3,53.0,1,overcast,0.53,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-12-13,1,Dec,Autumn,0,6.3,65.0,1,overcast,0.53,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-12-14,2,Dec,Autumn,0,7.5,48.0,1,overcast,0.53,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-12-15,3,Dec,Autumn,0,8.8,48.0,1,sunny,0.66,1,3.1,0,0.0,0,0.0,0,0.0,1,3.5,0,0.0,0,0.0
2022-12-16,4,Dec,Autumn,0,10.1,21.0,1,overcast,0.7,0,0.0,1,3.2,0,0.0,1,3.3,0,0.0,0,0.0,0,0.0
2022-12-17,5,Dec,Autumn,0,9.9,48.0,1,overcast,0.83,0,0.0,1,3.3,0,0.0,1,3.4,0,0.0,0,0.0,0,0.0
2022-12-18,6,Dec,Autumn,0,10.1,54.0,0,sunny,0.85,1,3.5,0,0.0,1,4.8,0,0.0,0,0.0,0,0.0,0,0.0
2022-12-19,0,Dec,Autumn,0,9.5,45.0,0,sunny,0.7,1,3.3,0,0.0,1,4.5,0,0.0,1,2.9,0,0.0,0,0.0
2022-12-20,1,Dec,Autumn,0,9.4,55.0,0,sunny,0.67,1,3.2,0,0.0,1,4.5,0,0.0,1,3.1,0,0.0,0,0.0
2022-12-21,2,Dec,Winter,0,9.4,57.0,0,sunny,0.69,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-12-22,3,Dec,Winter,0,8.5,58.0,1,overcast,0.6,0,0.0,1,3.2,0,0.0,1,3.2,0,0.0,0,0.0,0,0.0
2022-12-23,4,Dec,Winter,0,6.9,54.0,1,overcast,0.56,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-12-24,5,Dec,Winter,0,4.4,41.0,0,sunny,0.71,1,3.4,0,0.0,1,4.6,0,0.0,0,0.0,0,0.0,0,0.0
2022-12-25,6,Dec,Winter,0,2.8,34.0,0,sunny,0.76,1,3.3,0,0.0,1,4.5,0,0.0,0,0.0,0,0.0,0,0.0
2022-12-26,0,Dec,Winter,0,2.5,47.0,1,overcast,0.48,0,0.0,0,0.0,0,0.0,1,3.1,0,0.0,0,0.0,0,0.0
2022-12-27,1,Dec,Winter,0,3.7,56.0,0,sunny,0.58,0,0.0,0,0.0,0,0.0,0,0.0,1,3.0,0,0.0,0,0.0
2022-12-28,2,Dec,Winter,0,4.4,42.0,1,sunny,0.56,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-12-29,3,Dec,Winter,0,4.1,51.0,0,sunny,0.63,1,3.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-12-30,4,Dec,Winter,0,4.8,42.0,0,overcast,0.63,1,3.1,0,0.0,1,4.6,0,0.0,0,0.0,0,0.0,0,0.0
2022-12-31,5,Dec,Winter,0,4.7,44.0,1,overcast,0.64,0,0.0,1,3.2,0,0.0,1,3.5,0,0.0,0,0.0,0,0.0
2023-01-01,6,Jan,Winter,1,4.2,48.0,0,overcast,0.73,1,3.2,0,0.0,1,4.6,0,0.0,0,0.0,0,0.0,0,0.0
2023-01-02,0,Jan,Winter,1,2.7,49.0,1,overcast,0.6,0,0.0,0,0.0,0,0.0,1,3.6,0,0.0,0,0.0,0,0.0
2023-01-03,1,Jan,Winter,0,-0.1,53.0,0,snow,0.37,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.1,0,0.0
2023-01-04,2,Jan,Winter,0,-1.1,53.0,1,snow,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-01-05,3,Jan,Winter,0,-0.5,52.0,1,sunny,0.53,0,0.0,0,0.0,0,0.0,1,3.1,1,2.9,0,0.0,0,0.0
2023-01-06,4,Jan,Winter,0,0.6,52.0,1,overcast,0.56,0,0.0,0,0.0,0,0.0,1,4.0,1,2.8,1,3.3,0,0.0
2023-01-07,5,Jan,Winter,0,2.6,40.0,1,overcast,0.66,0,0.0,0,0.0,0,0.0,1,3.4,0,0.0,0,0.0,0,0.0
2023-01-08,6,Jan,Winter,0,3.3,64.0,1,overcast,0.68,0,0.0,0,0.0,0,0.0,1,3.2,0,0.0,0,0.0,0,0.0
2023-01-09,0,Jan,Winter,1,1.7,45.0,0,snow,0.64,1,3.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-01-10,1,Jan,Winter,0,0.2,50.0,0,snow,0.41,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-01-11,2,Jan,Winter,0,-0.9,52.0,1,snow,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-01-12,3,Jan,Winter,0,-0.7,50.0,0,snow,0.29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.2,0,0.0
2023-01-13,4,Jan,Winter,0,-0.8,52.0,1,snow,0.36,0,0.0,0,0.0,0,0.0,1,3.2,0,0.0,1,3.4,0,0.0
2023-01-14,5,Jan,Winter,0,-0.6,61.0,0,sunny,0.69,1,3.1,0,0.0,1,4.6,0,0.0,1,3.1,1,3.6,1,3.2
2023-01-15,6,Jan,Winter,0,1.3,42.0,1,snow,0.5,0,0.0,0,0.0,0,0.0,1,3.5,0,0.0,1,3.7,0,0.0
2023-01-16,0,Jan,Winter,0,3.0,43.0,1,sunny,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,3.2,0,0.0,0,0.0
2023-01-17,1,Jan,Winter,0,5.1,49.0,0,overcast,0.58,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-01-18,2,Jan,Winter,0,6.1,70.0,0,sunny,0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-01-19,3,Jan,Winter,0,5.5,59.0,0,sunny,0.61,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-01-20,4,Jan,Winter,0,5.2,42.0,1,overcast,0.55,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-01-21,5,Jan,Winter,0,4.2,52.0,0,sunny,0.73,1,3.5,0,0.0,1,4.8,0,0.0,1,2.9,1,3.1,0,0.0
2023-01-22,6,Jan,Winter,0,2.7,47.0,1,sunny,0.61,0,0.0,0,0.0,0,0.0,1,3.3,1,2.8,0,0.0,0,0.0
2023-01-23,0,Jan,Winter,0,1.6,45.0,1,overcast,0.41,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-01-24,1,Jan,Winter,0,1.7,50.0,1,sunny,0.56,0,0.0,0,0.0,0,0.0,0,0.0,1,2.9,0,0.0,0,0.0
2023-01-25,2,Jan,Winter,0,2.6,38.0,0,sunny,0.53,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-01-26,3,Jan,Winter,0,3.7,47.0,1,overcast,0.64,0,0.0,0,0.0,0,0.0,1,3.3,0,0.0,0,0.0,0,0.0
2023-01-27,4,Jan,Winter,0,3.5,39.0,1,overcast,0.61,0,0.0,0,0.0,0,0.0,1,3.5,0,0.0,0,0.0,0,0.0
2023-01-28,5,Jan,Winter,0,1.7,54.0,1,sunny,0.69,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-01-29,6,Jan,Winter,0,0.4,58.0,0,snow,0.47,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.6,0,0.0
2023-01-30,0,Jan,Winter,0,-0.1,58.0,0,snow,0.39,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.2,0,0.0
2023-01-31,1,Jan,Winter,0,1.0,66.0,1,snow,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-02-01,2,Feb,Winter,0,0.9,46.0,0,snow,0.38,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.1,0,0.0
2023-02-02,3,Feb,Winter,0,0.3,46.0,0,snow,0.5,1,3.1,0,0.0,0,0.0,0,0.0,1,3.0,1,3.8,0,0.0
2023-02-03,4,Feb,Winter,0,1.0,49.0,1,sunny,0.59,0,0.0,0,0.0,0,0.0,1,3.1,1,2.9,0,0.0,0,0.0
2023-02-04,5,Feb,Winter,0,2.0,38.0,1,snow,0.57,0,0.0,0,0.0,0,0.0,1,3.4,0,0.0,1,3.6,0,0.0
2023-02-05,6,Feb,Winter,0,4.5,23.0,1,overcast,0.62,0,0.0,0,0.0,0,0.0,1,3.3,0,0.0,0,0.0,0,0.0
2023-02-06,0,Feb,Winter,0,6.9,45.0,1,overcast,0.55,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-02-07,1,Feb,Winter,0,7.1,50.0,0,sunny,0.74,1,3.3,0,0.0,1,4.4,0,0.0,1,3.1,0,0.0,0,0.0
2023-02-08,2,Feb,Winter,0,6.5,55.0,1,overcast,0.51,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-02-09,3,Feb,Winter,0,5.5,49.0,0,overcast,0.68,0,0.0,0,0.0,1,4.4,0,0.0,0,0.0,0,0.0,0,0.0
2023-02-10,4,Feb,Winter,0,5.0,63.0,0,overcast,0.7,0,0.0,0,0.0,1,4.5,0,0.0,0,0.0,0,0.0,0,0.0
2023-02-11,5,Feb,Winter,1,4.8,34.0,1,overcast,0.66,0,0.0,1,3.5,1,4.4,1,3.9,0,0.0,1,3.2,0,0.0
2023-02-12,6,Feb,Winter,0,3.8,50.0,1,overcast,0.67,0,0.0,1,3.1,0,0.0,1,3.6,0,0.0,0,0.0,0,0.0
2023-02-13,0,Feb,Winter,0,2.6,38.0,0,sunny,0.62,1,3.2,0,0.0,0,0.0,0,0.0,1,3.3,0,0.0,0,0.0
2023-02-14,1,Feb,Winter,0,1.3,31.0,1,snow,0.36,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-02-15,2,Feb,Winter,0,1.7,47.0,1,snow,0.26,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-02-16,3,Feb,Winter,0,2.1,50.0,1,overcast,0.44,0,0.0,0,0.0,0,0.0,1,3.4,0,0.0,0,0.0,0,0.0
2023-02-17,4,Feb,Winter,0,2.6,41.0,0,sunny,0.66,1,3.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-02-18,5,Feb,Winter,0,3.5,44.0,1,sunny,0.71,0,0.0,0,0.0,0,0.0,1,3.3,0,0.0,0,0.0,0,0.0
2023-02-19,6,Feb,Winter,0,3.6,62.0,0,overcast,0.72,0,0.0,0,0.0,1,4.4,0,0.0,0,0.0,0,0.0,0,0.0
2023-02-20,0,Feb,Winter,0,3.1,59.0,0,sunny,0.59,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-02-21,1,Feb,Winter,0,2.8,56.0,0,sunny,0.51,0,0.0,0,0.0,0,0.0,0,0.0,1,3.0,0,0.0,0,0.0
2023-02-22,2,Feb,Winter,0,2.1,52.0,1,overcast,0.48,0,0.0,0,0.0,0,0.0,1,3.1,0,0.0,0,0.0,0,0.0
2023-02-23,3,Feb,Winter,1,2.2,54.0,0,sunny,0.77,1,3.1,0,0.0,1,4.4,0,0.0,0,0.0,0,0.0,0,0.0
2023-02-24,4,Feb,Winter,0,3.5,68.0,0,sunny,0.71,0,0.0,0,0.0,0,0.0,0,0.0,1,3.3,0,0.0,1,3.3
2023-02-25,5,Feb,Winter,0,5.2,53.0,0,overcast,0.79,1,3.2,1,3.3,1,4.8,0,0.0,0,0.0,0,0.0,0,0.0
2023-02-26,6,Feb,Winter,0,7.4,48.0,0,overcast,0.8,1,3.2,1,3.1,1,4.7,0,0.0,0,0.0,0,0.0,0,0.0
2023-02-27,0,Feb,Winter,0,8.0,41.0,1,sunny,0.64,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-02-28,1,Feb,Winter,0,7.1,63.0,0,sunny,0.65,0,0.0,0,0.0,0,0.0,0,0.0,1,2.9,0,0.0,0,0.0
2023-03-01,2,Mar,Winter,0,5.7,40.0,0,overcast,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-03-02,3,Mar,Winter,0,5.9,58.0,1,overcast,0.57,0,0.0,0,0.0,0,0.0,1,3.1,0,0.0,0,0.0,0,0.0
2023-03-03,4,Mar,Winter,0,7.7,56.0,0,overcast,0.72,0,0.0,0,0.0,1,4.6,0,0.0,0,0.0,0,0.0,0,0.0
2023-03-04,5,Mar,Winter,0,8.5,39.0,0,sunny,0.86,1,3.4,0,0.0,1,4.6,0,0.0,0,0.0,0,0.0,0,0.0
2023-03-05,6,Mar,Winter,0,9.0,53.0,0,sunny,0.77,1,3.5,0,0.0,1,4.7,0,0.0,0,0.0,0,0.0,0,0.0
2023-03-06,0,Mar,Winter,0,8.3,53.0,1,sunny,0.57,0,0.0,0,0.0,0,0.0,0,0.0,1,2.8,0,0.0,0,0.0
2023-03-07,1,Mar,Winter,0,8.0,40.0,1,sunny,0.67,0,0.0,0,0.0,0,0.0,0,0.0,1,3.1,0,0.0,0,0.0
2023-03-08,2,Mar,Winter,0,7.8,40.0,1,overcast,0.56,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-03-09,3,Mar,Winter,0,7.6,40.0,1,overcast,0.61,0,0.0,1,3.3,0,0.0,1,3.5,0,0.0,0,0.0,0,0.0
2023-03-10,4,Mar,Winter,0,6.9,52.0,0,overcast,0.7,0,0.0,0,0.0,1,4.4,0,0.0,0,0.0,0,0.0,0,0.0
2023-03-11,5,Mar,Winter,0,5.9,50.0,0,sunny,0.8,1,3.7,1,3.1,1,4.9,0,0.0,1,3.0,0,0.0,0,0.0
2023-03-12,6,Mar,Winter,0,6.0,59.0,0,overcast,0.78,0,0.0,1,3.1,1,4.7,0,0.0,0,0.0,0,0.0,0,0.0
2023-03-13,0,Mar,Winter,0,5.1,60.0,0,overcast,0.54,0,0.0,0,0.0,1,4.4,0,0.0,0,0.0,0,0.0,0,0.0
2023-03-14,1,Mar,Winter,0,5.0,52.0,1,overcast,0.52,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-03-15,2,Mar,Winter,0,4.6,56.0,0,sunny,0.58,0,0.0,0,0.0,0,0.0,0,0.0,1,3.3,0,0.0,0,0.0
2023-03-16,3,Mar,Winter,0,2.9,51.0,1,sunny,0.52,0,0.0,0,0.0,0,0.0,0,0.0,1,2.8,0,0.0,0,0.0
2023-03-17,4,Mar,Winter,0,1.9,36.0,1,sunny,0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-03-18,5,Mar,Winter,0,1.4,63.0,1,snow,0.51,0,0.0,1,3.1,0,0.0,1,3.7,0,0.0,1,3.9,0,0.0
2023-03-19,6,Mar,Winter,0,0.9,37.0,0,snow,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.5,0,0.0
2023-03-20,0,Mar,Spring,0,1.5,60.0,0,snow,0.44,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-03-21,1,Mar,Spring,1,1.5,53.0,0,snow,0.51,1,3.1,1,3.1,0,0.0,0,0.0,0,0.0,1,3.1,0,0.0
2023-03-22,2,Mar,Spring,0,2.4,59.0,1,sunny,0.51,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-03-23,3,Mar,Spring,0,5.5,72.0,1,overcast,0.48,0,0.0,0,0.0,0,0.0,1,3.2,0,0.0,0,0.0,0,0.0
2023-03-24,4,Mar,Spring,0,7.3,54.0,0,overcast,0.77,0,0.0,0,0.0,1,4.6,0,0.0,0,0.0,0,0.0,0,0.0
2023-03-25,5,Mar,Spring,0,8.4,50.0,1,overcast,0.76,0,0.0,1,3.4,0,0.0,1,3.5,0,0.0,0,0.0,0,0.0
2023-03-26,6,Mar,Spring,0,6.9,62.0,1,sunny,0.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-03-27,0,Mar,Spring,0,4.3,18.0,0,overcast,0.48,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-03-28,1,Mar,Spring,0,2.8,56.0,0,overcast,0.54,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-03-29,2,Mar,Spring,0,2.0,57.0,0,snow,0.43,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.1,0,0.0
2023-03-30,3,Mar,Spring,0,3.6,54.0,1,sunny,0.56,0,0.0,0,0.0,0,0.0,0,0.0,1,3.2,0,0.0,0,0.0
2023-03-31,4,Mar,Spring,0,6.2,62.0,1,overcast,0.69,0,0.0,0,0.0,0,0.0,1,3.2,0,0.0,0,0.0,0,0.0
2023-04-01,5,Apr,Spring,0,9.0,67.0,0,sunny,0.83,0,0.0,1,3.1,1,4.6,0,0.0,0,0.0,0,0.0,0,0.0
2023-04-02,6,Apr,Spring,0,11.5,66.0,0,sunny,0.92,1,3.1,0,0.0,1,4.6,0,0.0,0,0.0,0,0.0,0,0.0
2023-04-03,0,Apr,Spring,0,12.0,54.0,0,sunny,0.81,1,3.4,0,0.0,1,4.6,0,0.0,1,3.4,0,0.0,0,0.0
2023-04-04,1,Apr,Spring,0,11.6,29.0,0,sunny,0.68,1,3.4,0,0.0,1,4.5,0,0.0,1,2.9,0,0.0,0,0.0
2023-04-05,2,Apr,Spring,0,12.3,44.0,0,sunny,0.68,1,3.4,0,0.0,1,4.5,0,0.0,1,3.0,0,0.0,0,0.0
2023-04-06,3,Apr,Spring,0,12.4,63.0,1,rainy,0.64,0,0.0,1,3.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-04-07,4,Apr,Spring,0,13.8,48.0,0,sunny,0.88,1,3.6,0,0.0,1,4.6,0,0.0,0,0.0,0,0.0,0,0.0
2023-04-08,5,Apr,Spring,0,15.0,61.0,0,overcast,0.8,1,3.4,1,3.8,1,5.1,0,0.0,0,0.0,0,0.0,0,0.0
2023-04-09,6,Apr,Spring,0,16.0,52.0,1,sunny,0.78,1,3.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-04-10,0,Apr,Spring,0,15.8,38.0,1,sunny,0.64,1,3.2,0,0.0,0,0.0,0,0.0,1,3.5,0,0.0,0,0.0
2023-04-11,1,Apr,Spring,0,15.3,47.0,1,sunny,0.59,0,0.0,0,0.0,0,0.0,0,0.0,1,2.8,0,0.0,0,0.0
2023-04-12,2,Apr,Spring,0,14.8,49.0,1,sunny,0.61,0,0.0,0,0.0,0,0.0,0,0.0,1,2.9,0,0.0,0,0.0
2023-04-13,3,Apr,Spring,0,15.8,40.0,0,sunny,0.66,1,3.5,0,0.0,1,4.4,0,0.0,0,0.0,0,0.0,0,0.0
2023-04-14,4,Apr,Spring,0,17.5,63.0,0,overcast,0.71,0,0.0,1,3.1,1,4.6,0,0.0,0,0.0,0,0.0,0,0.0
2023-04-15,5,Apr,Spring,0,17.7,86.0,0,sunny,0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.3
2023-04-16,6,Apr,Spring,0,16.6,65.0,0,overcast,0.81,0,0.0,1,3.2,1,4.6,0,0.0,0,0.0,0,0.0,0,0.0
2023-04-17,0,Apr,Spring,0,13.9,60.0,1,sunny,0.73,0,0.0,0,0.0,0,0.0,0,0.0,1,2.9,0,0.0,0,0.0
2023-04-18,1,Apr,Spring,0,12.0,62.0,1,sunny,0.6,0,0.0,0,0.0,0,0.0,0,0.0,1,3.3,0,0.0,0,0.0
2023-04-19,2,Apr,Spring,0,12.0,44.0,0,sunny,0.75,1,3.4,0,0.0,1,4.5,0,0.0,1,3.0,0,0.0,0,0.0
2023-04-20,3,Apr,Spring,0,12.6,64.0,1,overcast,0.6,0,0.0,1,3.1,0,0.0,1,3.2,0,0.0,0,0.0,0,0.0
2023-04-21,4,Apr,Spring,0,13.4,62.0,0,rainy,0.7,0,0.0,1,3.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-04-22,5,Apr,Spring,0,12.7,50.0,1,overcast,0.81,0,0.0,1,3.3,0,0.0,1,3.4,0,0.0,0,0.0,0,0.0
2023-04-23,6,Apr,Spring,0,12.5,54.0,1,sunny,0.74,1,3.3,1,3.3,1,4.6,1,3.4,1,3.2,0,0.0,0,0.0
2023-04-24,0,Apr,Spring,0,13.8,60.0,0,sunny,0.72,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-04-25,1,Apr,Spring,0,15.4,61.0,1,rainy,0.56,0,0.0,1,3.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-04-26,2,Apr,Spring,0,15.6,55.0,1,sunny,0.68,0,0.0,0,0.0,0,0.0,0,0.0,1,2.9,0,0.0,0,0.0
2023-04-27,3,Apr,Spring,0,13.9,50.0,1,sunny,0.68,1,3.2,0,0.0,0,0.0,0,0.0,1,2.9,0,0.0,0,0.0
2023-04-28,4,Apr,Spring,0,11.8,52.0,1,sunny,0.87,1,3.2,0,0.0,0,0.0,0,0.0,1,3.3,0,0.0,0,0.0
2023-04-29,5,Apr,Spring,1,11.7,46.0,0,sunny,0.84,1,3.9,1,3.3,1,5.0,0,0.0,1,3.0,0,0.0,0,0.0
2023-04-30,6,Apr,Spring,0,14.0,63.0,1,overcast,0.72,0,0.0,1,3.3,0,0.0,1,3.4,0,0.0,0,0.0,0,0.0
2023-05-01,0,May,Spring,0,16.0,46.0,0,sunny,0.67,1,3.5,0,0.0,1,4.4,0,0.0,1,2.8,0,0.0,0,0.0
2023-05-02,1,May,Spring,0,16.8,54.0,0,sunny,0.67,1,3.4,0,0.0,1,4.5,0,0.0,1,2.9,0,0.0,0,0.0
2023-05-03,2,May,Spring,1,16.9,46.0,1,sunny,0.79,1,3.4,1,3.1,1,4.5,1,3.2,1,3.1,0,0.0,0,0.0
2023-05-04,3,May,Spring,1,16.0,51.0,0,overcast,0.88,1,3.7,1,3.6,1,5.1,0,0.0,0,0.0,0,0.0,0,0.0
2023-05-05,4,May,Spring,1,16.3,43.0,1,sunny,0.89,1,3.4,1,3.1,1,4.4,1,3.1,1,2.9,0,0.0,0,0.0
2023-05-06,5,May,Spring,0,15.7,58.0,0,sunny,0.84,1,3.6,1,3.2,1,5.0,0,0.0,1,2.8,0,0.0,0,0.0
2023-05-07,6,May,Spring,0,14.7,65.0,1,rainy,0.66,0,0.0,1,3.9,0,0.0,1,3.4,0,0.0,0,0.0,0,0.0
2023-05-08,0,May,Spring,0,14.6,65.0,0,sunny,0.72,0,0.0,0,0.0,0,0.0,0,0.0,1,3.1,0,0.0,0,0.0
2023-05-09,1,May,Spring,0,14.4,63.0,0,overcast,0.62,0,0.0,0,0.0,1,4.5,0,0.0,0,0.0,0,0.0,0,0.0
2023-05-10,2,May,Spring,0,15.6,43.0,1,overcast,0.63,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-05-11,3,May,Spring,0,16.2,52.0,0,sunny,0.72,1,3.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-05-12,4,May,Spring,0,14.8,54.0,1,sunny,0.68,1,3.1,0,0.0,0,0.0,0,0.0,1,3.1,0,0.0,0,0.0
2023-05-13,5,May,Spring,0,13.9,51.0,0,sunny,0.95,1,3.8,0,0.0,1,4.9,0,0.0,0,0.0,0,0.0,0,0.0
2023-05-14,6,May,Spring,0,12.5,53.0,0,sunny,0.94,1,3.6,0,0.0,1,4.8,0,0.0,0,0.0,0,0.0,0,0.0
2023-05-15,0,May,Spring,0,13.6,50.0,1,sunny,0.62,0,0.0,0,0.0,0,0.0,0,0.0,1,3.0,0,0.0,0,0.0
2023-05-16,1,May,Spring,0,15.6,64.0,0,sunny,0.68,0,0.0,0,0.0,0,0.0,0,0.0,1,2.9,0,0.0,0,0.0
2023-05-17,2,May,Spring,0,18.1,57.0,0,sunny,0.71,1,3.4,0,0.0,1,4.6,0,0.0,1,3.3,0,0.0,0,0.0
2023-05-18,3,May,Spring,0,19.5,72.0,0,overcast,0.65,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-05-19,4,May,Spring,0,20.1,49.0,1,sunny,0.78,1,3.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-05-20,5,May,Spring,0,19.8,69.0,0,overcast,0.92,0,0.0,1,3.6,1,4.7,0,0.0,0,0.0,0,0.0,0,0.0
2023-05-21,6,May,Spring,0,18.8,63.0,1,overcast,0.74,0,0.0,1,3.3,0,0.0,1,3.4,0,0.0,0,0.0,0,0.0
2023-05-22,0,May,Spring,0,19.2,63.0,0,rainy,0.56,0,0.0,1,3.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-05-23,1,May,Spring,0,19.0,72.0,0,rainy,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
